mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rfe__estimator__C,param_rfe__estimator__loss,param_svm__C,param_svm__loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
142.12260627746582,8.892991285661548,0.018120956420898438,0.00834399385922295,1.0,squared_hinge,10.0,squared_hinge,"{'rfe__estimator__C': 1, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 10, 'svm__loss': 'squared_hinge'}",0.9584523408545262,0.9575137825224446,0.9508601549858131,0.9563001374311978,0.9509895422454551,0.9548231916078873,0.0032555767351070282,19
176.968506193161,4.763298104195955,0.01746668815612793,0.005951365878484682,10.0,hinge,0.01,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 0.01, 'svm__loss': 'hinge'}",0.9056985343443054,0.9226328506019992,0.9287210528529103,0.9264212705106685,0.9303503065602787,0.9227648029740324,0.00891808800689422,63
184.54759635925294,7.295377288552782,0.017544984817504883,0.009662637473371859,10.0,hinge,0.01,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 0.01, 'svm__loss': 'squared_hinge'}",0.9320712151571867,0.927159884043169,0.93945341289828,0.9296350357238933,0.9418805052408769,0.9340400106126812,0.005681450188982164,59
186.20076122283936,8.379131704711185,0.01146106719970703,0.002978968811783911,10.0,hinge,0.1,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 0.1, 'svm__loss': 'hinge'}",0.942626819239354,0.9284794024973525,0.9465301052120344,0.9359623836757818,0.9418654373073649,0.9390928295863775,0.006291804690977453,52
183.97339758872985,6.76128932811065,0.011305522918701173,0.0020060220769807396,10.0,hinge,0.1,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 0.1, 'svm__loss': 'squared_hinge'}",0.9505167473634145,0.9444047802814417,0.9498780735203605,0.9563233992353343,0.941678855411238,0.9485603711623579,0.0051078869762090666,35
167.48925318717957,9.72393436856952,0.013093090057373047,0.003664484053818452,10.0,hinge,1.0,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 1, 'svm__loss': 'hinge'}",0.9437617948540641,0.947587254986502,0.9491360749113396,0.9465399818271322,0.9449605004843212,0.9463971214126718,0.0018945985881827297,42
177.8586301803589,2.517307006348138,0.014664745330810547,0.00405144413412732,10.0,hinge,1.0,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 1, 'svm__loss': 'squared_hinge'}",0.9483121608265078,0.961923826572968,0.9566000645858811,0.9462109134711114,0.9485337838539251,0.9523161498620787,0.005971122329143418,28
175.16197991371155,5.312962925004157,0.016908740997314452,0.005774341233045058,10.0,hinge,10.0,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 10, 'svm__loss': 'hinge'}",0.9593109302064359,0.9635821001274176,0.9581365048291026,0.9531272388507909,0.9551029456468519,0.9578519439321198,0.00360344655998075,8
181.859836769104,5.820922828868405,0.015626955032348632,0.0007355984859078801,10.0,hinge,10.0,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'hinge', 'svm__C': 10, 'svm__loss': 'squared_hinge'}",0.9568092750585778,0.9655061157012866,0.9511318058482982,0.960160032665105,0.9533506903144401,0.9573915839175415,0.005086504904790504,12
370.7368297100067,23.372159865993225,0.022443771362304688,0.00375222177512691,10.0,squared_hinge,0.01,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 0.01, 'svm__loss': 'hinge'}",0.9201413279381936,0.904256896520269,0.9054055731647525,0.9257138123590587,0.9266344833438809,0.9164304186652309,0.009734649883751676,64
419.7751915931702,25.23464894739066,0.02248215675354004,0.006273865292731831,10.0,squared_hinge,0.01,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 0.01, 'svm__loss': 'squared_hinge'}",0.9334721957079285,0.9177627473212389,0.9186698819221428,0.9330320933364905,0.9386209224950955,0.9283115681565792,0.008478655035256927,61
442.01874475479127,21.343125087823083,0.02278146743774414,0.006260108261286188,10.0,squared_hinge,0.1,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 0.1, 'svm__loss': 'hinge'}",0.9412157102264999,0.9197937341746409,0.927268975595846,0.9383937499489313,0.9437583752922439,0.9340861090476326,0.009095988186233384,58
431.46863861083983,14.240090969013734,0.01945786476135254,0.0028978672889174305,10.0,squared_hinge,0.1,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 0.1, 'svm__loss': 'squared_hinge'}",0.9461517193068528,0.9263718523374608,0.9338552750804331,0.9469635122481237,0.9438426807968282,0.9394370079539398,0.008037407564580396,51
448.7547226905823,26.98553948689666,0.020109272003173827,0.004858636663506016,10.0,squared_hinge,1.0,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 1, 'svm__loss': 'hinge'}",0.9471057342287316,0.9348633244422878,0.9366629989614127,0.9481883403956646,0.9437214043463603,0.9421083604748913,0.005416351538260019,48
466.96721930503844,35.158797839784015,0.055309486389160153,0.020423377996839222,10.0,squared_hinge,1.0,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 1, 'svm__loss': 'squared_hinge'}",0.9558254155409635,0.9387762275746088,0.9360818397699037,0.9528117082879954,0.942425476232792,0.9451841334812526,0.007783829135294907,43
477.9991222858429,55.63234679193535,0.03870787620544434,0.022008371760458383,10.0,squared_hinge,10.0,hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 10, 'svm__loss': 'hinge'}",0.9575878838985475,0.9396214097913999,0.9421822000048051,0.9540895813697167,0.9458195590522395,0.9478601268233418,0.0068951372687872685,37
523.4400759220123,5.107638625668635,0.0071926116943359375,0.0005022368265193587,10.0,squared_hinge,10.0,squared_hinge,"{'rfe__estimator__C': 10, 'rfe__estimator__loss': 'squared_hinge', 'svm__C': 10, 'svm__loss': 'squared_hinge'}",0.9588266885274755,0.9483447329803137,0.9376215536719738,0.9578807858657531,0.9523298233925622,0.9510007168876158,0.007699402109514009,31
